 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;FECHA;FECHA-FIN;HORA;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;TIPO
12269552;Vinos manchegos;;1;0;;2024-03-18 00:00:00.0;2024-03-18 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=acf40ea53f25d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Francisco Fatou (Villa de Vallecas);1;CALLE;MANUEL VELEZ;10;VILLA DE VALLECAS;CASCO H.VALLECAS;28031;447107;4470075;/contenido/actividades/ConferenciasColoquios
12272146;Visita a la exposición 'Al bies. Las artistas y el diseño en la vanguardia español'. Museo Nacional de las Artes Decorativas;;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=955fc8351ca5d810VgnVCM1000001d4a900aRCRD;Visita a la exposición 'Al bies. Las artistas y el diseño en la vanguardia español'. Museo Nacional de las Artes Decorativas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6da964e315306810VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=306b89e2c9e5d010VgnVCM1000000b205a0aRCRD;Espacio de Igualdad María Zambrano. Chamberí;1;CALLE;ANDRES MELLADO;44;CHAMBERI;GAZTAMBIDE;28015;439412;4476170;/contenido/actividades/ExcursionesItinerariosVisitas
12261667;Visita a la exposición 'Diseño en femenino. México contemporáneo'. Fundación Casa de México;;1;0;;2024-02-12 00:00:00.0;2024-02-12 23:59:00.0;13:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad56a472be02d810VgnVCM1000001d4a900aRCRD;Visita a la exposición 'Diseño en femenino. México contemporáneo'. Fundación Casa de México;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=653a04ae21f60810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d51e3f875c2f8510VgnVCM2000001f4a900aRCRD;Espacio de Igualdad Juana Doña. Arganzuela;2;PASEO;CHOPERA;10;ARGANZUELA;CHOPERA;28045;440676;4471620;/contenido/actividades/ExcursionesItinerariosVisitas
12260923;Visita a la exposición 'Diseño en femenino. México contemporáneo'. Fundación Casa de México;;1;0;;2024-02-13 00:00:00.0;2024-02-13 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d35827be3c1d810VgnVCM2000001f4a900aRCRD;Visita a la exposición 'Diseño en femenino. México contemporáneo'. Fundación Casa de México;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=653a04ae21f60810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e46dfffe772a510VgnVCM1000001d4a900aRCRD;Espacio de Igualdad Gloria Fuertes. Vicálvaro;1;AVENIDA;REAL;14;VICALVARO;CASCO H.VICALVARO;28032;448473;4472636;/contenido/actividades/ExcursionesItinerariosVisitas
12260183;Visita a la exposición 'Diseño en femenino. México contemporáneo'. Fundación Casa de México;;1;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=209254036fb1d810VgnVCM1000001d4a900aRCRD;Visita a la exposición 'Diseño en femenino. México contemporáneo'. Fundación Casa de México;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=653a04ae21f60810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58c855a64315610VgnVCM2000001f4a900aRCRD;Espacio de Igualdad Nieves Torres. Chamartín;1;CALLE;ENRIQUE JARDIEL PONCELA;8;CHAMARTIN;NUEVA ESPAÑA;28016;443189;4479129;/contenido/actividades/ExcursionesItinerariosVisitas
12120026;Visita familiar al Vivero de Estufas y Nendo Dango;;1;0;;2024-03-23 00:00:00.0;2024-03-23 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=80132892905fa810VgnVCM1000001d4a900aRCRD;Talleres familiares;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21d31f7a68a33810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD;Centro de Información y Educación Ambiental El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;
12265469;Visita guiada a la Quinta de los Molinos;;1;0;;2024-02-28 00:00:00.0;2024-02-28 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d4d1c6df0b3d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=97521076c081c010VgnVCM1000000b205a0aRCRD;Aula ambiental La Cabaña del Retiro;1;PASEO;FERNAN NUÑEZ;10;RETIRO;LOS JERONIMOS;28009;442360;4473388;/contenido/actividades/ItinerariosOtrasActividadesAmbientales
12280870;Visita guiada exposición Clima Fitness;Entrada libre previa inscripción;0;1;L,M,X,J,V,S,D;2024-03-07 00:00:00.0;2024-03-08 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=31fe663d4538d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
12280874;Visita guiada Periferia de la Noche;Entrada gratuita, requiere inscripción previa;0;1;L,M,X,J,V,S,D;2024-03-06 00:00:00.0;2024-03-07 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=070f663d4538d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
12267845;Visita guiada Quinta de los Molinos;;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=714549ab8114d810VgnVCM2000001f4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=340ed2d6fe9a6110VgnVCM1000000b205a0aRCRD;Centro Cultural Fernando Lázaro Carreter (Carabanchel);1;CALLE;VERDAD;29;CARABANCHEL;OPAÑEL;28019;439136;4471474;/contenido/actividades/ExcursionesItinerariosVisitas
11900374;Visitas a Matadero;Actividad gratuita previa inscripción;0;1;V,S;2023-01-20 00:00:00.0;2030-02-02 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d3cc39a88fb5810VgnVCM1000001d4a900aRCRD;Visitas a Matadero Madrid;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=964cc39a88fb5810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/ActividadesCalleArteUrbano
11916926;Visitas a Matadero para grupos;Actividad gratuita previa descarga de entradas;0;1;M,J;2023-02-02 00:00:00.0;2027-02-04 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7aee08f9be116810VgnVCM1000001d4a900aRCRD;Visitas a Matadero para grupos;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=03fe08f9be116810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
12102665;VISITAS DIALOGADAS. «HECHO EN CASA»;;0;1;L,M,X,J,V,S,D;2023-09-17 00:00:00.0;2024-04-28 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aacab8caf1caa810VgnVCM1000001d4a900aRCRD;Visitas dialogadas: hecho en casa;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=61dab8caf1caa810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12240578;Visitas guiadas a Basílica de Atocha y Panteón de España.;;1;1;L,M,X,J,V,S,D;2024-01-11 00:00:00.0;2024-03-06 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf81cf40e9ecc810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;;;;
11899470;Visitas guiadas a CentroCentro;;1;1;L,M,X,J,V,S,D;2023-01-16 00:00:00.0;2030-01-01 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9dbd981f4ab5810VgnVCM1000001d4a900aRCRD;Visitas guiadas a CentroCentro;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c60d945892954710VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD;CentroCentro;1;PLAZA;CIBELES;1;RETIRO;LOS JERONIMOS;28014;441277;4474496;/contenido/actividades/ExcursionesItinerariosVisitas
12130117;Visitas guiadas a la Biblioteca Iván de Vargas y a la Basílica Pontificia de San Miguel;;1;1;J,V;2023-12-15 00:00:00.0;2024-03-15 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=55b682e14dd1b810VgnVCM1000001d4a900aRCRD;Visitas guiadas a la Biblioteca Iván de Vargas;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6b582e14dd1b810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/ItinerariosOtrasActividadesAmbientales
12270855;Visita: El Madrid de los Espías;;1;0;;2024-02-26 00:00:00.0;2024-02-26 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=885840071995d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural Eduardo Chillida (Moratalaz);1;CALLE;ARROYO BELINCOSO;9;MORATALAZ;MEDIA LEGUA;28030;444591;4473396;/contenido/actividades/ExcursionesItinerariosVisitas
12262817;Viva el carnaval;;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=178e7962ad03d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/TeatroPerformance
12265097;Viva Mendizábal;;1;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=69a8987d33a3d810VgnVCM2000001f4a900aRCRD;Actividades Centro Cultural José de Espronceda;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ba4173467aeb810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD;Centro Sociocultural José de Espronceda (Tetuán);1;CALLE;ALMANSA;9;TETUAN;BELLAS VISTAS;28039;440258;4477792;/contenido/actividades/TeatroPerformance
12223302;Vivero: el viaje de la planta;;1;0;;2024-02-22 00:00:00.0;2024-02-22 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=409e55b567c7c810VgnVCM1000001d4a900aRCRD;Vivero: el viaje de la planta;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27c7fb5fd7904810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
12225312;Webinario: El cortejo en los artrópodos;;1;0;;2024-02-23 00:00:00.0;2024-02-23 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ee4c332128c810VgnVCM2000001f4a900aRCRD;Webinarios ambientales CIEA Casa de Campo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74c5082ea7be4810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
12231356;Webinario: Insectos polinizadores en huertos urbanos;;1;0;;2024-03-08 00:00:00.0;2024-03-08 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73b1b92a6b09c810VgnVCM1000001d4a900aRCRD;Webinarios ambientales CIEA Casa de Campo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74c5082ea7be4810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
12231373;Webinario: Pasado, presente y futuro del Vivero de Casa de Campo;;1;0;;2024-03-22 00:00:00.0;2024-03-22 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=73a5b92a6b09c810VgnVCM1000001d4a900aRCRD;Webinarios ambientales CIEA Casa de Campo;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=74c5082ea7be4810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
12246986;"Wikiesfera &gt; Aprendiendo a editar en Wikipedia";Gratuito;0;0;;2024-01-10 00:00:00.0;2024-03-27 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ca22cf2377fc810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD;Medialab en Matadero. Matadero Madrid;1;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;
12278736;Winterreise, D.911;;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a04906f4a87d810VgnVCM1000001d4a900aRCRD;Concierto Barbershop;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=362cd1934e7aa810VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/Musica
12254524;XI Torneo Escolar de lectura en público;;0;1;M,X,J;2024-01-02 00:00:00.0;2024-04-24 23:59:00.0;9:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e3f2aed4f31d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
12274465;XXVI Certamen de dibujo;;1;1;L,M,X,J,V,S,D;2024-02-01 00:00:00.0;2024-02-25 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0624999769f5d810VgnVCM1000001d4a900aRCRD;Maktub;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=04a15fdabbce5610VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/DanzaBaile
12050509;Yerma;;0;1;M,X,J,V,S,D;2024-02-08 00:00:00.0;2024-02-25 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=414be6b609029810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
12279351;Yincana animales;;1;0;;2024-02-17 00:00:00.0;2024-02-17 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=92aa69f2b7d7d810VgnVCM2000001f4a900aRCRD;Yincana animales;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1506ae30de97d810VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=989e598d1351c010VgnVCM1000000b205a0aRCRD;Centro Cultural Paco Rabal (Palomeras Bajas);2;CALLE;FELIPE DE DIEGO;13;PUENTE DE VALLECAS;PALOMERAS BAJAS;28018;443880;4470084;
12225145;Yincana: Gran Juego de los Duendes del bosque (especial familias);;1;0;;2024-03-16 00:00:00.0;2024-03-16 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=535578b05d18c810VgnVCM2000001f4a900aRCRD;Especial familias;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9bfd9a5c7db95810VgnVCM1000001d4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
12268914;Zarzuela con aroma de mujer;;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7578e7da354d810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro Cultural Lope de Vega (Puente de Vallecas);1;CALLE;CONCEJO DE TEVERGA;1;PUENTE DE VALLECAS;ENTREVIAS;28053;442974;4470850;/contenido/actividades/Musica/Zarzuela
12274324;Zarzuela y canción española;;1;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=887b1c0c69f5d810VgnVCM2000001f4a900aRCRD;Programa de actividades en el Centro Cultural José Luis Sampedro (Latina);http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=044239c8e2993510VgnVCM2000001f4a900aRCRD;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd3fba61e681c010VgnVCM1000000b205a0aRCRD;Centro Cultural José Luis Sampedro (Latina);1;CALLE;CASTROSERNA;4;LATINA;LUCERO;28047;436432;4472601;
12092598;Za! + Perrate;14 euros;0;0;;2024-03-01 00:00:00.0;2024-03-01 23:59:00.0;20:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a9a554f7567a810VgnVCM1000001d4a900aRCRD;;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
